wall_time,elapsed_s,condition,trial,object,subject,note,lifting_mode,grip_force_N,grip_force_topic_N,grip_force_sync_N,left_inward_force_sync_N,right_inward_force_sync_N,wrench_sync_dt_ms,wrench_sync_age_ms,wrench_sync_valid,grasp_assist_offset_m,grasp_assist_offset_mm,lift_start_grip_force_N,eval_grip_target_N,grip_error_to_eval_target_N,below_eval_target,hand_distance_m,lift_start_hand_distance_m,effective_closing_m,effective_closing_mm,assist_target_hand_distance_m,q_goal_fk_hand_distance_m,lift_start_q_goal_fk_distance_m,q_goal_fk_closing_m,q_goal_fk_closing_mm,q_fk_hand_distance_m,lift_start_q_fk_distance_m,q_fk_closing_m,q_fk_closing_mm,ik_unrealized_closing_mm,robot_unrealized_closing_mm,left_ee_world_x_m,left_ee_world_y_m,left_ee_world_z_m,right_ee_world_x_m,right_ee_world_y_m,right_ee_world_z_m,grip_axis_x,grip_axis_y,grip_axis_z,left_fx_N,left_fy_N,left_fz_N,right_fx_N,right_fy_N,right_fz_N,left_tx_Nm,left_ty_Nm,left_tz_Nm,right_tx_Nm,right_ty_Nm,right_tz_Nm,left_force_cmd_x_N,left_force_cmd_y_N,left_force_cmd_z_N,right_force_cmd_x_N,right_force_cmd_y_N,right_force_cmd_z_N,right_omega_x,right_omega_y,right_omega_z,right_gripper_angle,right_gripper_button,left_q1_rad,left_q2_rad,left_q3_rad,left_q4_rad,left_q5_rad,left_q6_rad,left_q7_rad,right_q1_rad,right_q2_rad,right_q3_rad,right_q4_rad,right_q5_rad,right_q6_rad,right_q7_rad,left_q_goal1_rad,left_q_goal2_rad,left_q_goal3_rad,left_q_goal4_rad,left_q_goal5_rad,left_q_goal6_rad,left_q_goal7_rad,right_q_goal1_rad,right_q_goal2_rad,right_q_goal3_rad,right_q_goal4_rad,right_q_goal5_rad,right_q_goal6_rad,right_q_goal7_rad
2026-08-17T18:13:42.854,0.010267957113683224,on,1,box1,watanabe,,0,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5134563446044922,0.5899268235227995,0.2758223898898291,nan,nan,nan,nan,nan,nan,-3.6412315368652344,1.2049005958441092,-0.4230585171158622,nan,nan,nan,-0.898442804813385,-1.5747203308124957,0.9525134447698683,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,nan,nan,nan,nan,nan,nan,nan,-0.2785433530807495,0.27336928248405457,-0.22826890647411346,-1.9499669075012207,0.7295519709587097,1.6608129739761353,-0.02108067274093628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.864,0.02017628401517868,on,1,box1,watanabe,,0,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5134586691856384,0.5899297316553467,0.2758183859392206,nan,nan,nan,nan,nan,nan,-3.6674959659576416,1.277882373753513,-0.4553115193793694,nan,nan,nan,-0.9361444115638733,-1.5701708524702602,0.9915380336696511,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,nan,nan,nan,nan,nan,nan,nan,-0.27854377031326294,0.27336767315864563,-0.2282608449459076,-1.9499690532684326,0.7295522689819336,1.6608071327209473,-0.021074634045362473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.874,0.03016030229628086,on,1,box1,watanabe,,0,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5134603977203369,0.5899343467352587,0.2758173954882806,nan,nan,nan,nan,nan,nan,-3.6308329105377197,1.2321927875973386,-0.5002601639387221,nan,nan,nan,-0.9213865995407104,-1.5301084184993208,0.9650408157730341,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,nan,nan,nan,nan,nan,nan,nan,-0.2785433828830719,0.2733718752861023,-0.2282542884349823,-1.949965238571167,0.7295535802841187,1.6608110666275024,-0.021076353266835213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.884,0.04007265064865351,on,1,box1,watanabe,,0,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5134588479995728,0.5899334932615763,0.2758142028645059,nan,nan,nan,nan,nan,nan,-3.680499315261841,1.225276405463004,-0.43927561289849,nan,nan,nan,-0.9114338159561157,-1.584099669406686,0.9664509228836633,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,nan,nan,nan,nan,nan,nan,nan,-0.2785438597202301,0.27336937189102173,-0.22824309766292572,-1.949965238571167,0.7295510768890381,1.6608103513717651,-0.02107863873243332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.894,0.05004097335040569,on,1,box1,watanabe,,0,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5134612917900085,0.5899374129184878,0.2758111261445646,nan,nan,nan,nan,nan,nan,-3.6548733711242676,1.2564319037912874,-0.49253114841824885,nan,nan,nan,-0.9308170080184937,-1.5454178608258422,0.9809812385686121,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,nan,nan,nan,nan,nan,nan,nan,-0.2785453498363495,0.27337199449539185,-0.22823351621627808,-1.949965000152588,0.7295528054237366,1.6608105897903442,-0.02107483334839344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.904,0.06007182039320469,on,1,box1,watanabe,,0,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7157188624132476,nan,nan,nan,nan,nan,nan,nan,nan,0.5134621858596802,0.5899440510471283,0.27580575242137945,nan,nan,nan,nan,nan,nan,-3.709373950958252,1.2250263060639404,-0.42185337012954177,nan,nan,nan,-0.9080619812011719,-1.606594116806526,0.97019187715749,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,0.11541248857975006,0.05003916472196579,0.4327374994754791,-2.1301941871643066,-0.7684319019317627,1.722673773765564,1.552444577217102,-0.27853989601135254,0.27337130904197693,-0.22822275757789612,-1.9499664306640625,0.7295510768890381,1.6608104705810547,-0.02107204869389534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.914,0.0701266061514616,on,1,box1,watanabe,,0,0.0,0.0,0.0,0.0,0.0,15.692710876464844,0.9370297193527222,1,nan,nan,nan,nan,nan,0,0.7157220778542219,nan,nan,nan,nan,nan,nan,nan,nan,0.7157217564726086,nan,nan,nan,nan,nan,0.4780423045158386,-0.12393417781886047,0.3129299609952303,0.5134633779525757,0.5899459055084628,0.27579955683464835,0.049489982959491176,0.9974263829719756,-0.05187824339847268,-0.7335713505744934,-0.2825190710395886,0.6589021029189099,-3.690770149230957,1.1827181615637952,-0.42007962000996074,0.05875193327665329,-0.5720684471450371,-0.24185109222266915,-0.889073371887207,-1.5978514063590934,0.9474269523573311,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,0.11540920287370682,0.05004129931330681,0.43273305892944336,-2.130197525024414,-0.7684289813041687,1.7226746082305908,1.5524444580078125,-0.2785433530807495,0.2733718752861023,-0.2282121181488037,-1.9499670267105103,0.7295511960983276,1.660812258720398,-0.021070772781968117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.924,0.08010977506637573,on,1,box1,watanabe,,0,0.0,0.0,0.0,0.0,0.0,15.74850082397461,2.0629186183214188,1,nan,nan,nan,nan,nan,0,0.7157253831914206,nan,nan,nan,nan,nan,nan,nan,nan,0.7157289699446504,nan,nan,nan,nan,nan,0.4780394434928894,-0.1239319440358894,0.31292966596729066,0.5134660601615906,0.5899509736669962,0.27579533161308517,0.049497499321225456,0.9974257368373335,-0.051883495019588985,-0.7486883401870728,-0.28308103604420864,0.6684420631527751,-3.6990606784820557,1.1898253424813388,-0.4351651150569195,0.05788980796933174,-0.5832420508373208,-0.24183477085558328,-0.894605815410614,-1.5935724054171763,0.9521781665899642,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,0.1154094934463501,0.050042930990457535,0.43273401260375977,-2.1301937103271484,-0.7684271335601807,1.7226747274398804,1.5524451732635498,-0.27854159474372864,0.2733689546585083,-0.22819717228412628,-1.949963092803955,0.7295504212379456,1.6608129739761353,-0.021074434742331505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.934,0.09005948808044195,on,1,box1,watanabe,,0,0.0,0.0,0.0,0.0,0.0,15.660285949707031,2.1406318992376328,1,nan,nan,nan,nan,nan,0,0.7157341977357915,nan,nan,nan,nan,nan,nan,nan,nan,0.7157333772242291,nan,nan,nan,nan,nan,0.47804027795791626,-0.12393328219832961,0.31293014011933645,0.5134685635566711,0.5899582123882279,0.2757923918704015,0.04949922151384053,0.9974254364887646,-0.05188762583431022,-0.6724827289581299,-0.3115639921717042,0.6100559180068001,-3.6930489540100098,1.1917503154933766,-0.482875136837009,0.07898980379104614,-0.5200254026999518,-0.24296152470367355,-0.9006829857826233,-1.5663506199743842,0.9532110804798448,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,0.11540665477514267,0.0500449575483799,0.43273529410362244,-2.1301939487457275,-0.7684292793273926,1.7226730585098267,1.5524463653564453,-0.2785424292087555,0.273372083902359,-0.22818338871002197,-1.9499657154083252,0.7295501232147217,1.6608091592788696,-0.021074704825878143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2026-08-17T18:13:42.944,0.10011739656329155,on,1,box1,watanabe,,0,0.0,0.0,0.0,0.0,0.0,15.747547149658203,2.0779045298695564,1,nan,nan,nan,nan,nan,0,0.7157388202796172,nan,nan,nan,nan,nan,nan,nan,nan,0.7157387726133828,nan,nan,nan,nan,nan,0.47803956270217896,-0.12393244979807154,0.3129287387366234,0.5134708285331726,0.5899633543037462,0.2757875871296713,0.04950306568134972,0.997425015766115,-0.05189204574993184,-0.7494747042655945,-0.36027848925564177,0.6958906829342526,-3.682147979736328,1.2421404132234253,-0.4548085388892404,0.0908907800912857,-0.5951775325734239,-0.2726975593209586,-0.9210464358329773,-1.575937489650642,0.9783569228992329,nan,nan,nan,nan,nan,nan,-0.04103182773187572,-0.10312248701628332,-0.05436840451505726,0.0257609523832798,0,0.1154075413942337,0.050047457218170166,0.4327346682548523,-2.130199909210205,-0.7684301137924194,1.7226746082305908,1.5524390935897827,-0.2785453498363495,0.2733718752861023,-0.2281617671251297,-1.9499690532684326,0.729552686214447,1.6608080863952637,-0.02107771672308445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
